	ALT_D2S	Alt_Count	Alt_Density	Alt_WESA_PEEPS	Count	CountNum	D2S	Date	Day	Density	FurtherCounts	Group	ID	Map	Method	Month	Observations	RecordID	Site	SiteID	Source	Time	Time_Duplicate	WESA_PEEPS	Year
7977					55	1	240 m			Medium-Thick	Yes	Wesa	COMX2016821_W1		Direct Counts	8		COMX2016821		COMX	Online	03:00:00		Peeps (Non species specific)	
7978						1						Wesa	NANO2016820_W1			8		NANO2016820		NANO	Online				
7979						1						Wesa	BBSV2016820_W1			8		BBSV2016820		BBSV	Online				
7980						1						Wesa	BBSV2016716_W1			7		BBSV2016716		BBSV	Online				
7981					2	1	700-800 m				Yes	Wesa	KENN2016715_W1		Direct Counts	7		KENN2016715		KENN	Online	12:45:00		Western Sandpipers Only	
7982					0	1					Yes	Wesa	KENN2016716_W1		Direct Counts	7		KENN2016716		KENN	Online	13:00:00			
7983						1						Wesa	KENN2016717_W1			7		KENN2016717		KENN	Online				
7984						1						Wesa	KENN2016819_W1			8		KENN2016819		KENN	Online				
7985					0	1					Yes	Wesa	KENN2016820_W1		Direct Counts	8		KENN2016820		KENN	Online	16:00:00			
7986					0	1					Yes	Wesa	KENN2016821_W1		Direct Counts	8		KENN2016821		KENN	Online	16:30:00			
7987					0	1					Yes	Wesa	BB122016820_W1		Direct Counts	8		BB122016820		BB12	Online	16:15:00			
7988					1	1					No	Wesa	COBE2016822_W1		Direct Counts	8	Only 1 WESA appeared just before I left among a flock of plovers and turnstones	COBE2016822		COBE	Online	16:35:00		Western Sandpipers Only	
7989						1						Wesa	SQUA2016718_W1			7		SQUA2016718		SQUA	Online				
7990						1						Wesa	ENBO2016820_W1			8		ENBO2016820		ENBO	Online				
7991					101	1				Spread-out	Yes	Wesa	CROC2016716_W1	2016-07-16 Crockett maps	Direct Counts	7		CROC2016716		CROC	Online	07:15:00		Peeps (Non species specific)	
7992					608	1	Birds widely spread to far side. 			Medium dense	Yes	Wesa	CROC2016717_W1	none	Block Estimates	7	Birds widely spread. Sarah direct count of nearer birds, Joe estimated by 5s for more distant and dense birds.	CROC2016717		CROC	Online	07:15:00		Peeps (Non species specific)	
7993					518	1				Dense	Yes	Wesa	CROC2016821_W1	2016-08-21 Crockett maps	Block Estimates	8	Joe counted to right of center, all distant and some dense; Sarah to left of center, all close and spread out. 469 (J) + 9 (S) = 518.  I counted 7 WESA, 2 LESA.	CROC2016821		CROC	Online	07:00:00		Peeps (Non species specific)	
7994					460	1				Dense	Yes	Wesa	CROC2016822_W1	2016-08-22 Crockett maps	Block Estimates	8	70 (J) + 390 (S) = 460	CROC2016822		CROC	Online	07:00:00		Peeps (Non species specific)	
7995					0	2	76 feet 				Yes	Wesa	WHIF2016715_W2		Direct Counts	7		WHIF2016715		WHIF	Online	07:45:00			
7996						2						Wesa	VRYL2016715_W2			7		VRYL2016715		VRYL	Online				
7997						2						Wesa	VRYL2016716_W2			7		VRYL2016716		VRYL	Online				
7998						2						Wesa	VRYL2016717_W2			7		VRYL2016717		VRYL	Online				
7999					4	2	40			Spread-out	Yes	Wesa	SANM2016715_W2		Direct Counts	7		SANM2016715		SANM	Online	12:45:00		Western Sandpipers Only	
8000						2						Wesa	PIPE2016716_W2			7		PIPE2016716		PIPE	Online				
8001						2						Wesa	PIPE2016717_W2			7		PIPE2016717		PIPE	Online				
8002						2						Wesa	VRYL2016718_W2			7		VRYL2016718		VRYL	Online				
8003						2						Wesa	WHIF2016718_W2			7		WHIF2016718		WHIF	Online				
8004						2						Wesa	COBE2016716_W2			7		COBE2016716		COBE	Online				
8005						2						Wesa	COBE2016717_W2			7		COBE2016717		COBE	Online				
8006						2						Wesa	COMX2016715_W2			7		COMX2016715		COMX	Online				
8007						2						Wesa	COMX2016716_W2			7		COMX2016716		COMX	Online				
8008						2						Wesa	COMX2016717_W2			7		COMX2016717		COMX	Online				
8009					0	2					Yes	Wesa	SANM2016716_W2			7		SANM2016716		SANM	Online	13:15:00		Western Sandpipers Only	
8010					0	2	175				Yes	Wesa	SJEN2016715_W2		Direct Counts	7		SJEN2016715		SJEN	Online	05:45:00			
8011					0	2	150				Yes	Wesa	SJEN2016716_W2		Direct Counts	7		SJEN2016716		SJEN	Online	08:45:00			
8012						2						Wesa	BBMB2016717_W2			7		BBMB2016717		BBMB	Online				
8013					17	2	3 m			Spread-out	Yes	Wesa	ESQU2016717_W2	See previous answer; only one map	Direct Counts	7	+1 LESA; same flock as at 08:40, better view	ESQU2016717		ESQU	Online	08:45:00		Western Sandpipers Only	
8014					4	2	50			Spread-out	Yes	Wesa	SANM2016717_W2		Direct Counts	7		SANM2016717		SANM	Online	01:45:00		Western Sandpipers Only	
8015					69	2	110			Medium dense	Yes	Wesa	SJEN2016717_W2		Direct Counts	7	Marked as W1 on map. Too far to ID.	SJEN2016717		SJEN	Online	10:15:00		Peeps (Non species specific)	
8016						2						Wesa	SHPO2016715_W2			7		SHPO2016715		SHPO	Online				
8017						2						Wesa	SHPO2016716_W2			7		SHPO2016716		SHPO	Online				
8018					75	2				Spread-out	Yes	Wesa	COWC2016715_W2		Direct Counts	7		COWC2016715		COWC	Online	14:45:00		Peeps (Non species specific)	
8019						2						Wesa	CHEM2016716_W2			7		CHEM2016716		CHEM	Online				
8020						2						Wesa	CHEM2016717_W2			7		CHEM2016717		CHEM	Online				
8021					6	2				Spread-out	Yes	Wesa	COWC2016718_W2		Direct Counts	7		COWC2016718		COWC	Online	15:15:00		Peeps (Non species specific)	
8022					34	2	450 m.			Medium dense	Yes	Wesa	VRYL2016819_W2		Direct Counts	8		VRYL2016819		VRYL	Online	10:45:00		Peeps (Non species specific)	
8023					3	2	150			Dense	No	Wesa	MAPL2016820_W2	200816-Map-Maplewood-ap	Direct Counts	8	In flight - flew from North along shore and then to South and out of sight; again, no confirmation of WESA or LESA possible due to fast speed/movement	MAPL2016820		MAPL	Online	17:15:00		Peeps (Non species specific)	
8024					4	2	300 m			Thick	No	Wesa	VRYL2016820_W2		Direct Counts	8	Flock of 4, flying. Did not land.	VRYL2016820		VRYL	Online	11:45:00		Peeps (Non species specific)	
8025					12	2	235			Medium dense	Yes	Wesa	VRYL2016821_W2		Direct Counts	8	"All LESAs - dark legs, but whitish breasts with dark ""bib"" - feeding and resting."	VRYL2016821		VRYL	Online	11:15:00		Peeps (Non species specific)	
8026					1	2	350 m			Spread-out	No	Wesa	PIPE2016821_W2	Pipers Lagoon 21-Aug-2016.jpg	Direct Counts	8	1 LESA at same location as 17:00; no movement	PIPE2016821		PIPE	Online	17:15:00		Peeps (Non species specific)	
8027					5	2	150			Spread-out	Yes	Wesa	MAPL2016821_W2	210816-Map-Maplewood-ap	Direct Counts	8	walking nearshore in mud on North side of area, too far to ID to species	MAPL2016821		MAPL	Online	17:45:00		Peeps (Non species specific)	
8028					0	2					Yes	Wesa	WHIF2016820_W2			8		WHIF2016820		WHIF	Online	11:45:00			
8029					0	2					Yes	Wesa	WHIF2016821_W2			8		WHIF2016821		WHIF	Online	11:45:00			
8030					0	2	1-2 m				Yes	Wesa	ESQU2016819_W2			8		ESQU2016819		ESQU	Online	10:45:00			
8031						2						Wesa	BB722016820_W2			8		BB722016820		BB72	Online				
8032					16	2	500m			Spread-out	Yes	Wesa	BB722016821_W2		Direct Counts	8	Actively feeding along tide line	BB722016821		BB72	Online	17:45:00		Peeps (Non species specific)	
8033					11	2	225 m			Medium dense	Yes	Wesa	VRYL2016822_W2		Direct Counts	8	Glare still makes identification difficult at this point.	VRYL2016822		VRYL	Online	11:45:00		Peeps (Non species specific)	
8034					1	2	50				Yes	Wesa	SANM2016819_W2		Direct Counts	8		SANM2016819		SANM	Online	15:15:00		Western Sandpipers Only	
8035					2	2	50			Medium dense	Yes	Wesa	SANM2016820_W2		Direct Counts	8		SANM2016820		SANM	Online	15:45:00		Western Sandpipers Only	
8036					0	2	350				Yes	Wesa	SJEN2016819_W2			8		SJEN2016819		SJEN	Online	10:45:00			
8037					3	2	60			Medium dense	Yes	Wesa	SANM2016821_W2		Direct Counts	8		SANM2016821		SANM	Online	16:15:00		Western Sandpipers Only	
8038					0	2					Yes	Wesa	SANM2016822_W2		Direct Counts	8		SANM2016822		SANM	Online	16:45:00			
8039					0	2	350				Yes	Wesa	SJEN2016820_W2		Direct Counts	8	3 LESA, ID by leg colour, mixed in with 9 semipalmated plovers	SJEN2016820		SJEN	Online	11:15:00			
8040					3	2	350			Spread-out	Yes	Wesa	SJEN2016821_W2		Direct Counts	8	W1 on map.	SJEN2016821		SJEN	Online	11:45:00		Western Sandpipers Only	
8041						2						Wesa	SQUA2016820_W2			8		SQUA2016820		SQUA	Online				
8042						2						Wesa	SQUA2016821_W2			8		SQUA2016821		SQUA	Online				
8043						2						Wesa	BBMB2016821_W2			8		BBMB2016821		BBMB	Online				
8044						2						Wesa	SHPO2016820_W2			8		SHPO2016820		SHPO	Online				
8045						2						Wesa	SHPO2016821_W2			8		SHPO2016821		SHPO	Online				
8046					14	2	190			Spread-out	Yes	Wesa	COMX2016820_W2		Direct Counts	8		COMX2016820		COMX	Online	15:45:00		Peeps (Non species specific)	
8047					36	2	230 m			Dense	Yes	Wesa	COMX2016821_W2		Block Estimates	8		COMX2016821		COMX	Online	03:15:00		Peeps (Non species specific)	
8048						2						Wesa	NANO2016820_W2			8		NANO2016820		NANO	Online				
8049						2						Wesa	BBSV2016820_W2			8		BBSV2016820		BBSV	Online				
8050						2						Wesa	BBSV2016716_W2			7		BBSV2016716		BBSV	Online				
8051					2	2					Yes	Wesa	KENN2016715_W2		Direct Counts	7		KENN2016715		KENN	Online	13:00:00		Western Sandpipers Only	
8052					0	2					Yes	Wesa	KENN2016716_W2			7		KENN2016716		KENN	Online	13:15:00			
8053						2						Wesa	KENN2016717_W2			7		KENN2016717		KENN	Online				
8054						2						Wesa	KENN2016819_W2			8		KENN2016819		KENN	Online				
8055					0	2					Yes	Wesa	KENN2016820_W2			8		KENN2016820		KENN	Online	16:15:00			
8056					3	2					Yes	Wesa	KENN2016821_W2		Direct Counts	8		KENN2016821		KENN	Online	16:45:00		Western Sandpipers Only	
8057					0	2					Yes	Wesa	BB122016820_W2		Direct Counts	8		BB122016820		BB12	Online	16:30:00			
8058						2						Wesa	COBE2016822_W2			8		COBE2016822		COBE	Online				
8059						2						Wesa	SQUA2016718_W2			7		SQUA2016718		SQUA	Online				
8060						2						Wesa	ENBO2016820_W2			8		ENBO2016820		ENBO	Online				
8061					110 (WESA 43, LESA 67)	2				Spread-out	Yes	Wesa	CROC2016716_W2		Direct Counts	7	Sarah counted LESA, Joe counted WESA, we combined the two for total count	CROC2016716		CROC	Online	07:30:00		Western Sandpipers Only, Peeps (Non species specific)	
8062					570	2				Medium dense	Yes	Wesa	CROC2016717_W2		Block Estimates	7	Total is a combination of our two counts. Took first % estimate of WESA=87, LESA=36 across about 45 degree scan in front of us. 	CROC2016717		CROC	Online	07:30:00		Peeps (Non species specific)	
8063					588	2				Dense	Yes	Wesa	CROC2016821_W2		Block Estimates	8	549 (J) + 39 (S) = 588. Sarah DC, Joe by tens and DC. Sarah counted 34 WESA, 5 LESA (~87% WESA)	CROC2016821		CROC	Online	07:15:00		Peeps (Non species specific)	
8064					910	2				Dense	Yes	Wesa	CROC2016822_W2		Block Estimates	8	140 (J) + 770 (S) = 910. Joe direct count, Sarah by 10s. 	CROC2016822		CROC	Online	07:15:00		Peeps (Non species specific)	
8065					2	3	76 feet			Spread-out	Yes	Wesa	WHIF2016715_W3		Direct Counts	7	flying at distance	WHIF2016715		WHIF	Online	08:00:00		Peeps (Non species specific)	
8066						3						Wesa	VRYL2016715_W3			7		VRYL2016715		VRYL	Online				
8067						3						Wesa	VRYL2016716_W3			7		VRYL2016716		VRYL	Online				
8068						3						Wesa	VRYL2016717_W3			7		VRYL2016717		VRYL	Online				
8069					4	3	40			Spread-out	Yes	Wesa	SANM2016715_W3		Direct Counts	7		SANM2016715		SANM	Online	13:00:00		Western Sandpipers Only	
8070						3						Wesa	PIPE2016716_W3			7		PIPE2016716		PIPE	Online				
8071						3						Wesa	PIPE2016717_W3			7		PIPE2016717		PIPE	Online				
8072						3						Wesa	VRYL2016718_W3			7		VRYL2016718		VRYL	Online				
8073						3						Wesa	WHIF2016718_W3			7		WHIF2016718		WHIF	Online				
8074						3						Wesa	COBE2016716_W3			7		COBE2016716		COBE	Online				
8075						3						Wesa	COBE2016717_W3			7		COBE2016717		COBE	Online				
8076						3						Wesa	COMX2016715_W3			7		COMX2016715		COMX	Online				
8077						3						Wesa	COMX2016716_W3			7		COMX2016716		COMX	Online				
8078						3						Wesa	COMX2016717_W3			7		COMX2016717		COMX	Online				
8079					0	3					Yes	Wesa	SANM2016716_W3			7		SANM2016716		SANM	Online	01:45:00			
